BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(Temp),P4(CloudCover),P5(SolarIrradiance),Generation
1,2018,6,29,1,1,5,4,21,4,63,0
1,2018,6,29,1,2,5,4,21,4,63,0
1,2018,6,29,1,3,5,4,21,4,63,0
1,2018,6,29,2,0,5,4,20,4,63,0
1,2018,6,29,2,1,5,4,20,4,63,0
1,2018,6,29,2,2,5,4,20,4,63,0
1,2018,6,29,2,3,5,4,20,4,63,0
1,2018,6,29,3,0,5,4,20.2,3,63,0
1,2018,6,29,3,1,5,4,20.2,3,63,0
1,2018,6,29,3,2,5,4,20.2,3,63,0
1,2018,6,29,3,3,5,4,20.2,3,63,0
1,2018,6,29,4,0,5,4,20,3,63,0
1,2018,6,29,4,1,5,4,20,3,63,0
1,2018,6,29,4,2,5,4,20,3,63,0
1,2018,6,29,4,3,5,4,20,3,63,0
1,2018,6,29,5,0,5,4,20.1,3,63,0
1,2018,6,29,5,1,5,4,20.1,3,63,0
1,2018,6,29,5,2,5,4,20.1,3,63,0
1,2018,6,29,5,3,5,4,20.1,3,63,0
1,2018,6,29,6,0,5,4,20.3,4,63,0
1,2018,6,29,6,1,5,4,20.3,4,63,0
1,2018,6,29,6,2,5,4,20.3,4,63,0
1,2018,6,29,6,3,5,4,20.3,4,63,0
1,2018,6,29,7,0,5,4,21.3,4,63,8
1,2018,6,29,7,1,5,4,21.3,4,63,8
1,2018,6,29,7,2,5,4,21.3,4,63,8
1,2018,6,29,7,3,5,4,21.3,4,63,8
1,2018,6,29,8,0,5,4,22.6,3,63,28
1,2018,6,29,8,1,5,4,22.6,3,63,28
1,2018,6,29,8,2,5,4,22.6,3,63,28
1,2018,6,29,8,3,5,4,22.6,3,63,28
1,2018,6,29,9,0,5,4,24.7,3,63,40
1,2018,6,29,9,1,5,4,24.7,3,63,40
1,2018,6,29,9,2,5,4,24.7,3,63,40
1,2018,6,29,9,3,5,4,24.7,3,63,40
1,2018,6,29,10,0,5,4,24.9,3,63,28
1,2018,6,29,10,1,5,4,24.9,3,63,28
1,2018,6,29,10,2,5,4,24.9,3,63,28
1,2018,6,29,10,3,5,4,24.9,3,63,28
1,2018,6,29,11,0,5,4,26.5,3,63,76
1,2018,6,29,11,1,5,4,26.5,3,63,76
1,2018,6,29,11,2,5,4,26.5,3,63,76
1,2018,6,29,11,3,5,4,26.5,3,63,76
1,2018,6,29,12,0,5,4,27.2,3,63,48
1,2018,6,29,12,1,5,4,27.2,3,63,48
1,2018,6,29,12,2,5,4,27.2,3,63,48
1,2018,6,29,12,3,5,4,27.2,3,63,48
1,2018,6,29,13,0,5,4,28.9,3,63,52
1,2018,6,29,13,1,5,4,28.9,3,63,52
1,2018,6,29,13,2,5,4,28.9,3,63,52
1,2018,6,29,13,3,5,4,28.9,3,63,52
1,2018,6,29,14,0,5,4,29.4,3,63,56
1,2018,6,29,14,1,5,4,29.4,3,63,56
1,2018,6,29,14,2,5,4,29.4,3,63,56
1,2018,6,29,14,3,5,4,29.4,3,63,56
1,2018,6,29,15,0,5,4,30.3,3,63,100
1,2018,6,29,15,1,5,4,30.3,3,63,100
1,2018,6,29,15,2,5,4,30.3,3,63,100
1,2018,6,29,15,3,5,4,30.3,3,63,100
1,2018,6,29,16,0,5,4,30.5,3,63,84
1,2018,6,29,16,1,5,4,30.5,3,63,84
1,2018,6,29,16,2,5,4,30.5,3,63,84
1,2018,6,29,16,3,5,4,30.5,3,63,84
1,2018,6,29,17,0,5,4,30.8,1,63,72
1,2018,6,29,17,1,5,4,30.8,1,63,72
1,2018,6,29,17,2,5,4,30.8,1,63,72
1,2018,6,29,17,3,5,4,30.8,1,63,72
1,2018,6,29,18,0,5,4,30.1,3,63,16
1,2018,6,29,18,1,5,4,30.1,3,63,16
1,2018,6,29,18,2,5,4,30.1,3,63,16
1,2018,6,29,18,3,5,4,30.1,3,63,16
1,2018,6,29,19,0,5,4,28.5,1,63,0
1,2018,6,29,19,1,5,4,28.5,1,63,0
1,2018,6,29,19,2,5,4,28.5,1,63,0
1,2018,6,29,19,3,5,4,28.5,1,63,0
1,2018,6,29,20,0,5,4,27.1,2,63,0
1,2018,6,29,20,1,5,4,27.1,2,63,0
1,2018,6,29,20,2,5,4,27.1,2,63,0
1,2018,6,29,20,3,5,4,27.1,2,63,0
1,2018,6,29,21,0,5,4,26,1,63,0
1,2018,6,29,21,1,5,4,26,1,63,0
1,2018,6,29,21,2,5,4,26,1,63,0
1,2018,6,29,21,3,5,4,26,1,63,0
1,2018,6,29,22,0,5,4,25.4,1,63,0
1,2018,6,29,22,1,5,4,25.4,1,63,0
1,2018,6,29,22,2,5,4,25.4,1,63,0
1,2018,6,29,22,3,5,4,25.4,1,63,0
1,2018,6,29,23,0,5,4,25.1,3,63,0
1,2018,6,29,23,1,5,4,25.1,3,63,0
1,2018,6,29,23,2,5,4,25.1,3,63,0
1,2018,6,29,23,3,5,4,25.1,3,63,0
1,2018,6,29,24,0,5,4,24.8,3,63,0
1,2018,6,30,0,1,6,5,24.8,3,63,0
1,2018,6,30,0,2,6,5,24.8,3,63,0
1,2018,6,30,0,3,6,5,24.8,3,63,0
1,2018,6,30,1,0,6,5,24.8,3,63,0
1,2018,6,30,1,1,6,5,24.8,3,63,0
1,2018,6,30,1,2,6,5,24.8,3,63,0
1,2018,6,30,1,3,6,5,24.8,3,63,0
1,2018,6,30,2,0,6,5,24.5,3,63,0
1,2018,6,30,2,1,6,5,24.5,3,63,0
1,2018,6,30,2,2,6,5,24.5,3,63,0
1,2018,6,30,2,3,6,5,24.5,3,63,0
1,2018,6,30,3,0,6,5,24.2,4,63,0
1,2018,6,30,3,1,6,5,24.2,4,63,0
1,2018,6,30,3,2,6,5,24.2,4,63,0
1,2018,6,30,3,3,6,5,24.2,4,63,0
1,2018,6,30,4,0,6,5,24.2,4,63,0
1,2018,6,30,4,1,6,5,24.2,4,63,0
1,2018,6,30,4,2,6,5,24.2,4,63,0
1,2018,6,30,4,3,6,5,24.2,4,63,0
1,2018,6,30,5,0,6,5,24,4,63,0
1,2018,6,30,5,1,6,5,24,4,63,0
1,2018,6,30,5,2,6,5,24,4,63,0
1,2018,6,30,5,3,6,5,24,4,63,0
1,2018,6,30,6,0,6,5,23.7,4,63,0
1,2018,6,30,6,1,6,5,23.7,4,63,0
1,2018,6,30,6,2,6,5,23.7,4,63,0
1,2018,6,30,6,3,6,5,23.7,4,63,0
1,2018,6,30,7,0,6,5,24.2,4,63,8
1,2018,6,30,7,1,6,5,24.2,4,63,8
1,2018,6,30,7,2,6,5,24.2,4,63,8
1,2018,6,30,7,3,6,5,24.2,4,63,8
1,2018,6,30,8,0,6,5,25.2,3,63,84
1,2018,6,30,8,1,6,5,25.2,3,63,84
1,2018,6,30,8,2,6,5,25.2,3,63,84
1,2018,6,30,8,3,6,5,25.2,3,63,84
1,2018,6,30,9,0,6,5,26.7,3,63,68
1,2018,6,30,9,1,6,5,26.7,3,63,68
1,2018,6,30,9,2,6,5,26.7,3,63,68
1,2018,6,30,9,3,6,5,26.7,3,63,68
1,2018,6,30,10,0,6,5,27.5,3,63,52
1,2018,6,30,10,1,6,5,27.5,3,63,52
1,2018,6,30,10,2,6,5,27.5,3,63,52
1,2018,6,30,10,3,6,5,27.5,3,63,52
1,2018,6,30,11,0,6,5,27.7,3,63,64
1,2018,6,30,11,1,6,5,27.7,3,63,64
1,2018,6,30,11,2,6,5,27.7,3,63,64
1,2018,6,30,11,3,6,5,27.7,3,63,64
1,2018,6,30,12,0,6,5,28.2,3,63,72
1,2018,6,30,12,1,6,5,28.2,3,63,72
1,2018,6,30,12,2,6,5,28.2,3,63,72
1,2018,6,30,12,3,6,5,28.2,3,63,72
1,2018,6,30,13,0,6,5,28.3,3,63,40
1,2018,6,30,13,1,6,5,28.3,3,63,40
1,2018,6,30,13,2,6,5,28.3,3,63,40
1,2018,6,30,13,3,6,5,28.3,3,63,40
1,2018,6,30,14,0,6,5,28.3,3,63,52
1,2018,6,30,14,1,6,5,28.3,3,63,52
1,2018,6,30,14,2,6,5,28.3,3,63,52
1,2018,6,30,14,3,6,5,28.3,3,63,52
1,2018,6,30,15,0,6,5,26.5,4,63,0
1,2018,6,30,15,1,6,5,26.5,4,63,0
1,2018,6,30,15,2,6,5,26.5,4,63,0
1,2018,6,30,15,3,6,5,26.5,4,63,0
1,2018,6,30,16,0,6,5,23.5,4,63,0
1,2018,6,30,16,1,6,5,23.5,4,63,0
1,2018,6,30,16,2,6,5,23.5,4,63,0
1,2018,6,30,16,3,6,5,23.5,4,63,0
1,2018,6,30,17,0,6,5,23.6,4,63,8
1,2018,6,30,17,1,6,5,23.6,4,63,8
1,2018,6,30,17,2,6,5,23.6,4,63,8
1,2018,6,30,17,3,6,5,23.6,4,63,8
1,2018,6,30,18,0,6,5,24,4,63,0
1,2018,6,30,18,1,6,5,24,4,63,0
1,2018,6,30,18,2,6,5,24,4,63,0
1,2018,6,30,18,3,6,5,24,4,63,0
1,2018,6,30,19,0,6,5,24.2,4,63,0
1,2018,6,30,19,1,6,5,24.2,4,63,0
1,2018,6,30,19,2,6,5,24.2,4,63,0
1,2018,6,30,19,3,6,5,24.2,4,63,0
1,2018,6,30,20,0,6,5,23.4,3,63,0
1,2018,6,30,20,1,6,5,23.4,3,63,0
1,2018,6,30,20,2,6,5,23.4,3,63,0
1,2018,6,30,20,3,6,5,23.4,3,63,0
1,2018,6,30,21,0,6,5,23.3,3,63,0
1,2018,6,30,21,1,6,5,23.3,3,63,0
1,2018,6,30,21,2,6,5,23.3,3,63,0
1,2018,6,30,21,3,6,5,23.3,3,63,0
1,2018,6,30,22,0,6,5,22.9,1,63,0
1,2018,6,30,22,1,6,5,22.9,1,63,0
1,2018,6,30,22,2,6,5,22.9,1,63,0
1,2018,6,30,22,3,6,5,22.9,1,63,0
1,2018,6,30,23,0,6,5,22.8,3,63,0
1,2018,6,30,23,1,6,5,22.8,3,63,0
1,2018,6,30,23,2,6,5,22.8,3,63,0
1,2018,6,30,23,3,6,5,22.8,3,63,0
1,2018,6,30,24,0,6,5,22.7,4,63,0
1,2018,7,1,0,1,7,5,22.7,4,63,0
1,2018,7,1,0,2,7,5,22.7,4,63,0
1,2018,7,1,0,3,7,5,22.7,4,63,0
1,2018,7,1,1,0,7,5,22,4,63,0
1,2018,7,1,1,1,7,5,22,4,63,0
1,2018,7,1,1,2,7,5,22,4,63,0
1,2018,7,1,1,3,7,5,22,4,63,0
1,2018,7,1,2,0,7,5,21.6,4,63,0
1,2018,7,1,2,1,7,5,21.6,4,63,0
1,2018,7,1,2,2,7,5,21.6,4,63,0
1,2018,7,1,2,3,7,5,21.6,4,63,0
1,2018,7,1,3,0,7,5,21.3,4,63,0
1,2018,7,1,3,1,7,5,21.3,4,63,0
1,2018,7,1,3,2,7,5,21.3,4,63,0
1,2018,7,1,3,3,7,5,21.3,4,63,0
1,2018,7,1,4,0,7,5,20.9,4,63,0
1,2018,7,1,4,1,7,5,20.9,4,63,0
1,2018,7,1,4,2,7,5,20.9,4,63,0
1,2018,7,1,4,3,7,5,20.9,4,63,0
1,2018,7,1,5,0,7,5,20.8,4,63,0
1,2018,7,1,5,1,7,5,20.8,4,63,0
1,2018,7,1,5,2,7,5,20.8,4,63,0
1,2018,7,1,5,3,7,5,20.8,4,63,0
1,2018,7,1,6,0,7,5,20.5,4,63,0
1,2018,7,1,6,1,7,5,20.5,4,63,0
1,2018,7,1,6,2,7,5,20.5,4,63,0
1,2018,7,1,6,3,7,5,20.5,4,63,0
1,2018,7,1,7,0,7,5,20.6,4,63,0
1,2018,7,1,7,1,7,5,20.6,4,63,0
1,2018,7,1,7,2,7,5,20.6,4,63,0
1,2018,7,1,7,3,7,5,20.6,4,63,0
1,2018,7,1,8,0,7,5,20.7,4,63,0
1,2018,7,1,8,1,7,5,20.7,4,63,0
1,2018,7,1,8,2,7,5,20.7,4,63,0
1,2018,7,1,8,3,7,5,20.7,4,63,0
1,2018,7,1,9,0,7,5,21,4,63,8
1,2018,7,1,9,1,7,5,21,4,63,8
1,2018,7,1,9,2,7,5,21,4,63,8
1,2018,7,1,9,3,7,5,21,4,63,8
1,2018,7,1,10,0,7,5,21.6,4,63,52
1,2018,7,1,10,1,7,5,21.6,4,63,52
1,2018,7,1,10,2,7,5,21.6,4,63,52
1,2018,7,1,10,3,7,5,21.6,4,63,52
1,2018,7,1,11,0,7,5,23.5,4,63,72
1,2018,7,1,11,1,7,5,23.5,4,63,72
1,2018,7,1,11,2,7,5,23.5,4,63,72
1,2018,7,1,11,3,7,5,23.5,4,63,72
1,2018,7,1,12,0,7,5,25.1,4,63,52
1,2018,7,1,12,1,7,5,25.1,4,63,52
1,2018,7,1,12,2,7,5,25.1,4,63,52
1,2018,7,1,12,3,7,5,25.1,4,63,52
1,2018,7,1,13,0,7,5,24.2,4,63,20
1,2018,7,1,13,1,7,5,24.2,4,63,20
1,2018,7,1,13,2,7,5,24.2,4,63,20
1,2018,7,1,13,3,7,5,24.2,4,63,20
1,2018,7,1,14,0,7,5,23.3,4,63,0
1,2018,7,1,14,1,7,5,23.3,4,63,0
1,2018,7,1,14,2,7,5,23.3,4,63,0
1,2018,7,1,14,3,7,5,23.3,4,63,0
1,2018,7,1,15,0,7,5,22.4,4,63,0
1,2018,7,1,15,1,7,5,22.4,4,63,0
1,2018,7,1,15,2,7,5,22.4,4,63,0
1,2018,7,1,15,3,7,5,22.4,4,63,0
1,2018,7,1,16,0,7,5,22.3,4,63,8
1,2018,7,1,16,1,7,5,22.3,4,63,8
1,2018,7,1,16,2,7,5,22.3,4,63,8
1,2018,7,1,16,3,7,5,22.3,4,63,8
1,2018,7,1,17,0,7,5,22.3,4,63,0
1,2018,7,1,17,1,7,5,22.3,4,63,0
1,2018,7,1,17,2,7,5,22.3,4,63,0
1,2018,7,1,17,3,7,5,22.3,4,63,0
1,2018,7,1,18,0,7,5,22,4,63,0
1,2018,7,1,18,1,7,5,22,4,63,0
1,2018,7,1,18,2,7,5,22,4,63,0
1,2018,7,1,18,3,7,5,22,4,63,0
1,2018,7,1,19,0,7,5,21.9,4,63,0
1,2018,7,1,19,1,7,5,21.9,4,63,0
1,2018,7,1,19,2,7,5,21.9,4,63,0
1,2018,7,1,19,3,7,5,21.9,4,63,0
1,2018,7,1,20,0,7,5,21.7,4,63,0
1,2018,7,1,20,1,7,5,21.7,4,63,0
1,2018,7,1,20,2,7,5,21.7,4,63,0
1,2018,7,1,20,3,7,5,21.7,4,63,0
1,2018,7,1,21,0,7,5,21.7,4,63,0
1,2018,7,1,21,1,7,5,21.7,4,63,0
1,2018,7,1,21,2,7,5,21.7,4,63,0
1,2018,7,1,21,3,7,5,21.7,4,63,0
1,2018,7,1,22,0,7,5,21.6,4,63,0
1,2018,7,1,22,1,7,5,21.6,4,63,0
1,2018,7,1,22,2,7,5,21.6,4,63,0
1,2018,7,1,22,3,7,5,21.6,4,63,0
1,2018,7,1,23,0,7,5,21.6,4,63,0
1,2018,7,1,23,1,7,5,21.6,4,63,0
1,2018,7,1,23,2,7,5,21.6,4,63,0
1,2018,7,1,23,3,7,5,21.6,4,63,0
1,2018,7,1,24,0,7,5,21.6,4,63,0
1,2018,7,2,0,1,1,4,21.6,4,63,0
1,2018,7,2,0,2,1,4,21.6,4,63,0
1,2018,7,2,0,3,1,4,21.6,4,63,0
1,2018,7,2,1,0,1,4,21.4,4,63,0
1,2018,7,2,1,1,1,4,21.4,4,63,0
1,2018,7,2,1,2,1,4,21.4,4,63,0
1,2018,7,2,1,3,1,4,21.4,4,63,0
1,2018,7,2,2,0,1,4,21.4,4,63,0
1,2018,7,2,2,1,1,4,21.4,4,63,0
1,2018,7,2,2,2,1,4,21.4,4,63,0
1,2018,7,2,2,3,1,4,21.4,4,63,0
1,2018,7,2,3,0,1,4,21.3,4,63,0
1,2018,7,2,3,1,1,4,21.3,4,63,0
1,2018,7,2,3,2,1,4,21.3,4,63,0
1,2018,7,2,3,3,1,4,21.3,4,63,0
1,2018,7,2,4,0,1,4,21.2,4,63,0
1,2018,7,2,4,1,1,4,21.2,4,63,0
1,2018,7,2,4,2,1,4,21.2,4,63,0
1,2018,7,2,4,3,1,4,21.2,4,63,0
1,2018,7,2,5,0,1,4,21.2,4,63,0
1,2018,7,2,5,1,1,4,21.2,4,63,0
1,2018,7,2,5,2,1,4,21.2,4,63,0
1,2018,7,2,5,3,1,4,21.2,4,63,0
1,2018,7,2,6,0,1,4,21,4,63,0
1,2018,7,2,6,1,1,4,21,4,63,0
1,2018,7,2,6,2,1,4,21,4,63,0
1,2018,7,2,6,3,1,4,21,4,63,0
1,2018,7,2,7,0,1,4,21.2,4,63,4
1,2018,7,2,7,1,1,4,21.2,4,63,4
1,2018,7,2,7,2,1,4,21.2,4,63,4
1,2018,7,2,7,3,1,4,21.2,4,63,4
1,2018,7,2,8,0,1,4,21.6,4,63,4
1,2018,7,2,8,1,1,4,21.6,4,63,4
1,2018,7,2,8,2,1,4,21.6,4,63,4
1,2018,7,2,8,3,1,4,21.6,4,63,4
1,2018,7,2,9,0,1,4,22.4,4,63,8
1,2018,7,2,9,1,1,4,22.4,4,63,8
1,2018,7,2,9,2,1,4,22.4,4,63,8
1,2018,7,2,9,3,1,4,22.4,4,63,8
1,2018,7,2,10,0,1,4,23,4,63,24
1,2018,7,2,10,1,1,4,23,4,63,24
1,2018,7,2,10,2,1,4,23,4,63,24
1,2018,7,2,10,3,1,4,23,4,63,24
1,2018,7,2,11,0,1,4,23.9,4,63,4
1,2018,7,2,11,1,1,4,23.9,4,63,4
1,2018,7,2,11,2,1,4,23.9,4,63,4
1,2018,7,2,11,3,1,4,23.9,4,63,4
1,2018,7,2,12,0,1,4,23.8,4,63,12
1,2018,7,2,12,1,1,4,23.8,4,63,12
1,2018,7,2,12,2,1,4,23.8,4,63,12
1,2018,7,2,12,3,1,4,23.8,4,63,12
1,2018,7,2,13,0,1,4,24,4,63,12
1,2018,7,2,13,1,1,4,24,4,63,12
1,2018,7,2,13,2,1,4,24,4,63,12
1,2018,7,2,13,3,1,4,24,4,63,12
1,2018,7,2,14,0,1,4,24.2,4,63,0
1,2018,7,2,14,1,1,4,24.2,4,63,0
1,2018,7,2,14,2,1,4,24.2,4,63,0
1,2018,7,2,14,3,1,4,24.2,4,63,0
1,2018,7,2,15,0,1,4,23.7,4,63,0
1,2018,7,2,15,1,1,4,23.7,4,63,0
1,2018,7,2,15,2,1,4,23.7,4,63,0
1,2018,7,2,15,3,1,4,23.7,4,63,0
1,2018,7,2,16,0,1,4,23.6,4,63,0
1,2018,7,2,16,1,1,4,23.6,4,63,0
1,2018,7,2,16,2,1,4,23.6,4,63,0
1,2018,7,2,16,3,1,4,23.6,4,63,0
1,2018,7,2,17,0,1,4,23.7,4,63,0
1,2018,7,2,17,1,1,4,23.7,4,63,0
1,2018,7,2,17,2,1,4,23.7,4,63,0
1,2018,7,2,17,3,1,4,23.7,4,63,0
1,2018,7,2,18,0,1,4,23.7,4,63,0
1,2018,7,2,18,1,1,4,23.7,4,63,0
1,2018,7,2,18,2,1,4,23.7,4,63,0
1,2018,7,2,18,3,1,4,23.7,4,63,0
1,2018,7,2,19,0,1,4,23.7,4,63,0
1,2018,7,2,19,1,1,4,23.7,4,63,0
1,2018,7,2,19,2,1,4,23.7,4,63,0
1,2018,7,2,19,3,1,4,23.7,4,63,0
1,2018,7,2,20,0,1,4,23.4,4,63,0
1,2018,7,2,20,1,1,4,23.4,4,63,0
1,2018,7,2,20,2,1,4,23.4,4,63,0
1,2018,7,2,20,3,1,4,23.4,4,63,0
1,2018,7,2,21,0,1,4,23.3,3,63,0
1,2018,7,2,21,1,1,4,23.3,3,63,0
1,2018,7,2,21,2,1,4,23.3,3,63,0
1,2018,7,2,21,3,1,4,23.3,3,63,0
1,2018,7,2,22,0,1,4,23.1,4,63,0
1,2018,7,2,22,1,1,4,23.1,4,63,0
1,2018,7,2,22,2,1,4,23.1,4,63,0
1,2018,7,2,22,3,1,4,23.1,4,63,0
1,2018,7,2,23,0,1,4,23,4,63,0
1,2018,7,2,23,1,1,4,23,4,63,0
1,2018,7,2,23,2,1,4,23,4,63,0
1,2018,7,2,23,3,1,4,23,4,63,0
1,2018,7,2,24,0,1,4,22.9,4,63,0
1,2018,7,3,0,1,2,4,22.9,4,63,0
1,2018,7,3,0,2,2,4,22.9,4,63,0
1,2018,7,3,0,3,2,4,22.9,4,63,0
1,2018,7,3,1,0,2,4,22.8,3,63,0
1,2018,7,3,1,1,2,4,22.8,3,63,0
1,2018,7,3,1,2,2,4,22.8,3,63,0
1,2018,7,3,1,3,2,4,22.8,3,63,0
1,2018,7,3,2,0,2,4,22.6,3,63,0
1,2018,7,3,2,1,2,4,22.6,3,63,0
1,2018,7,3,2,2,2,4,22.6,3,63,0
1,2018,7,3,2,3,2,4,22.6,3,63,0
1,2018,7,3,3,0,2,4,22.6,4,63,0
1,2018,7,3,3,1,2,4,22.6,4,63,0
1,2018,7,3,3,2,2,4,22.6,4,63,0
1,2018,7,3,3,3,2,4,22.6,4,63,0
1,2018,7,3,4,0,2,4,22.5,4,63,0
1,2018,7,3,4,1,2,4,22.5,4,63,0
1,2018,7,3,4,2,2,4,22.5,4,63,0
1,2018,7,3,4,3,2,4,22.5,4,63,0
1,2018,7,3,5,0,2,4,22.4,4,63,0
1,2018,7,3,5,1,2,4,22.4,4,63,0
1,2018,7,3,5,2,2,4,22.4,4,63,0
1,2018,7,3,5,3,2,4,22.4,4,63,0
1,2018,7,3,6,0,2,4,22.4,4,63,0
1,2018,7,3,6,1,2,4,22.4,4,63,0
1,2018,7,3,6,2,2,4,22.4,4,63,0
1,2018,7,3,6,3,2,4,22.4,4,63,0
1,2018,7,3,7,0,2,4,23.1,4,63,4
1,2018,7,3,7,1,2,4,23.1,4,63,4
1,2018,7,3,7,2,2,4,23.1,4,63,4
1,2018,7,3,7,3,2,4,23.1,4,63,4
1,2018,7,3,8,0,2,4,24.2,3,63,16
1,2018,7,3,8,1,2,4,24.2,3,63,16
1,2018,7,3,8,2,2,4,24.2,3,63,16
1,2018,7,3,8,3,2,4,24.2,3,63,16
1,2018,7,3,9,0,2,4,26.1,1,63,16
1,2018,7,3,9,1,2,4,26.1,1,63,16
1,2018,7,3,9,2,2,4,26.1,1,63,16
1,2018,7,3,9,3,2,4,26.1,1,63,16
1,2018,7,3,10,0,2,4,26.8,1,63,20
1,2018,7,3,10,1,2,4,26.8,1,63,20
1,2018,7,3,10,2,2,4,26.8,1,63,20
1,2018,7,3,10,3,2,4,26.8,1,63,20
1,2018,7,3,11,0,2,4,27,3,63,20
1,2018,7,3,11,1,2,4,27,3,63,20
1,2018,7,3,11,2,2,4,27,3,63,20
1,2018,7,3,11,3,2,4,27,3,63,20
1,2018,7,3,12,0,2,4,28,3,63,16
1,2018,7,3,12,1,2,4,28,3,63,16
1,2018,7,3,12,2,2,4,28,3,63,16
1,2018,7,3,12,3,2,4,28,3,63,16
1,2018,7,3,13,0,2,4,27.7,1,63,68
1,2018,7,3,13,1,2,4,27.7,1,63,68
1,2018,7,3,13,2,2,4,27.7,1,63,68
1,2018,7,3,13,3,2,4,27.7,1,63,68
1,2018,7,3,14,0,2,4,27.5,3,63,28
1,2018,7,3,14,1,2,4,27.5,3,63,28
1,2018,7,3,14,2,2,4,27.5,3,63,28
1,2018,7,3,14,3,2,4,27.5,3,63,28
1,2018,7,3,15,0,2,4,27.9,4,63,20
1,2018,7,3,15,1,2,4,27.9,4,63,20
1,2018,7,3,15,2,2,4,27.9,4,63,20
1,2018,7,3,15,3,2,4,27.9,4,63,20
1,2018,7,3,16,0,2,4,27.5,4,63,16
1,2018,7,3,16,1,2,4,27.5,4,63,16
1,2018,7,3,16,2,2,4,27.5,4,63,16
1,2018,7,3,16,3,2,4,27.5,4,63,16
1,2018,7,3,17,0,2,4,27.4,4,63,12
1,2018,7,3,17,1,2,4,27.4,4,63,12
1,2018,7,3,17,2,2,4,27.4,4,63,12
1,2018,7,3,17,3,2,4,27.4,4,63,12
1,2018,7,3,18,0,2,4,26.7,4,63,8
1,2018,7,3,18,1,2,4,26.7,4,63,8
1,2018,7,3,18,2,2,4,26.7,4,63,8
1,2018,7,3,18,3,2,4,26.7,4,63,8
1,2018,7,3,19,0,2,4,26.2,4,63,0
1,2018,7,3,19,1,2,4,26.2,4,63,0
1,2018,7,3,19,2,2,4,26.2,4,63,0
1,2018,7,3,19,3,2,4,26.2,4,63,0
1,2018,7,3,20,0,2,4,25.8,4,63,0
1,2018,7,3,20,1,2,4,25.8,4,63,0
1,2018,7,3,20,2,2,4,25.8,4,63,0
1,2018,7,3,20,3,2,4,25.8,4,63,0
1,2018,7,3,21,0,2,4,25.6,3,63,0
1,2018,7,3,21,1,2,4,25.6,3,63,0
1,2018,7,3,21,2,2,4,25.6,3,63,0
1,2018,7,3,21,3,2,4,25.6,3,63,0
1,2018,7,3,22,0,2,4,25,2,63,0
1,2018,7,3,22,1,2,4,25,2,63,0
1,2018,7,3,22,2,2,4,25,2,63,0
1,2018,7,3,22,3,2,4,25,2,63,0
1,2018,7,3,23,0,2,4,24.7,1,63,0
1,2018,7,3,23,1,2,4,24.7,1,63,0
1,2018,7,3,23,2,2,4,24.7,1,63,0
1,2018,7,3,23,3,2,4,24.7,1,63,0
1,2018,7,3,24,0,2,4,24.4,1,63,0
1,2018,7,4,0,1,3,4,24.4,1,63,0
1,2018,7,4,0,2,3,4,24.4,1,63,0
1,2018,7,4,0,3,3,4,24.4,1,63,0
1,2018,7,4,1,0,3,4,24.2,1,63,0
1,2018,7,4,1,1,3,4,24.2,1,63,0
1,2018,7,4,1,2,3,4,24.2,1,63,0
1,2018,7,4,1,3,3,4,24.2,1,63,0
1,2018,7,4,2,0,3,4,23.9,1,63,0
1,2018,7,4,2,1,3,4,23.9,1,63,0
1,2018,7,4,2,2,3,4,23.9,1,63,0
1,2018,7,4,2,3,3,4,23.9,1,63,0
1,2018,7,4,3,0,3,4,24,3,63,0
1,2018,7,4,3,1,3,4,24,3,63,0
1,2018,7,4,3,2,3,4,24,3,63,0
1,2018,7,4,3,3,3,4,24,3,63,0
1,2018,7,4,4,0,3,4,24,3,63,0
1,2018,7,4,4,1,3,4,24,3,63,0
1,2018,7,4,4,2,3,4,24,3,63,0
1,2018,7,4,4,3,3,4,24,3,63,0
1,2018,7,4,5,0,3,4,23.7,3,63,0
1,2018,7,4,5,1,3,4,23.7,3,63,0
1,2018,7,4,5,2,3,4,23.7,3,63,0
1,2018,7,4,5,3,3,4,23.7,3,63,0
1,2018,7,4,6,0,3,4,23.4,1,63,0
1,2018,7,4,6,1,3,4,23.4,1,63,0
1,2018,7,4,6,2,3,4,23.4,1,63,0
1,2018,7,4,6,3,3,4,23.4,1,63,0
1,2018,7,4,7,0,3,4,24.4,1,63,4
1,2018,7,4,7,1,3,4,24.4,1,63,4
1,2018,7,4,7,2,3,4,24.4,1,63,4
1,2018,7,4,7,3,3,4,24.4,1,63,4
1,2018,7,4,8,0,3,4,25.1,2,63,16
1,2018,7,4,8,1,3,4,25.1,2,63,16
1,2018,7,4,8,2,3,4,25.1,2,63,16
1,2018,7,4,8,3,3,4,25.1,2,63,16
1,2018,7,4,9,0,3,4,26.9,2,63,16
1,2018,7,4,9,1,3,4,26.9,2,63,16
1,2018,7,4,9,2,3,4,26.9,2,63,16
1,2018,7,4,9,3,3,4,26.9,2,63,16
1,2018,7,4,10,0,3,4,28.4,1,63,32
1,2018,7,4,10,1,3,4,28.4,1,63,32
1,2018,7,4,10,2,3,4,28.4,1,63,32
1,2018,7,4,10,3,3,4,28.4,1,63,32
1,2018,7,4,11,0,3,4,28.9,3,63,16
