ID,year,month,day,hour,term,Humidity,WindSpeed,Temp,CloudCover,Rain,SolarIrradiation,generation,forecast_generation
10,14,7,16,21,2,74,2,28.7,10,0,0,0,0
10,14,7,16,21.5,1,74,2,28.7,10,0,0,0,0
10,14,7,16,22,2,77,3.3,27.6,10,0,0,0,0
10,14,7,16,22.5,1,77,3.3,27.6,10,0,0,0,0
10,14,7,16,23,2,79,3.3,26.9,10,0,0,0,0
10,14,7,16,23.5,1,79,3.3,26.9,10,0,0,0,0
10,14,7,16,24,2,76,2.1,27.4,10,0,0,0,0
10,14,7,17,0.5,1,76,2.1,27.4,10,0,0,0,0
10,14,7,17,1,2,75,1.6,27.8,10,0,0,0,0
10,14,7,17,1.5,1,75,1.6,27.8,10,0,0,0,0
10,14,7,17,2,2,72,2.8,27.8,10,0,0,0,0
10,14,7,17,2.5,1,72,2.8,27.8,10,0,0,0,0
10,14,7,17,3,2,76,2.4,26.7,10,0,0,0,0
10,14,7,17,3.5,1,76,2.4,26.7,10,0,0,0,0
10,14,7,17,4,2,82,1.7,25.6,10,0,0,0,0
10,14,7,17,4.5,1,82,1.7,25.6,10,0,0,0,0
10,14,7,17,5,2,85,2,25.3,10,0,0.01,0,0
10,14,7,17,5.5,1,85,2,25.3,10,0,0.01,0,0
10,14,7,17,6,2,86,1.8,24.8,10,0,0.17,0,0
10,14,7,17,6.5,1,86,1.8,24.8,10,0,0.17,0,0
10,14,7,17,7,2,82,2.4,24.5,10,0,0.6,1.9288644,2.366189661
10,14,7,17,7.5,1,82,2.4,24.5,10,0,0.6,2.50245,2.6712886
10,14,7,17,8,2,79,3,25.6,10,0,1.11,2.2607264,3.198049904
10,14,7,17,8.5,1,79,3,25.6,10,0,1.11,3.2524704,2.3699959088
10,14,7,17,9,2,73,2.3,26.4,10,0,1.69,5.46884,3.082555352
10,14,7,17,9.5,1,73,2.3,26.4,10,0,1.69,6.0726988,5.8126598824
10,14,7,17,10,2,69,2.4,27.9,10,0,1.74,6.6513792,4.58840064
10,14,7,17,10.5,1,69,2.4,27.9,10,0,1.74,6.470016,6.5949468032
10,14,7,17,11,2,65,2.4,29.2,10,0,2.82,7.016552,2.9618992
10,14,7,17,11.5,1,65,2.4,29.2,10,0,2.82,7.115572,6.94775464
10,14,7,17,12,2,61,3.7,30.1,8,0,2.83,4.92436,5.59336948
10,14,7,17,12.5,1,61,3.7,30.1,8,0,2.83,3.4983504,4.8539049816
10,14,7,17,13,2,63,3.6,30.3,8,0,2.36,2.0049856,5.00501304
10,14,7,17,13.5,1,63,3.6,30.3,8,0,2.36,0.9999388,1.9714569792
10,14,7,17,14,2,63,4.4,30.2,8,0,1.63,1.4066298,5.11307038
10,14,7,17,14.5,1,63,4.4,30.2,8,0,1.63,0.5762848,1.0881183196
10,14,7,17,15,2,65,3.1,29.3,10,0,0.88,0.67833,4.19479272
10,14,7,17,15.5,1,65,3.1,29.3,10,0,0.88,2.625432,2.0598723936
10,14,7,17,16,2,67,5.6,29,10,0,1.44,1.8051156,2.1380643
10,14,7,17,16.5,1,67,5.6,29,10,0,1.44,1.533882,1.125206439
10,14,7,17,17,2,69,4.4,28.3,10,0,0.83,0.370668,1.2136691
10,14,7,17,17.5,1,69,4.4,28.3,10,0,0.83,0.2370732,0.1453609416
10,14,7,17,18,2,71,4.1,27.8,10,0,0.15,0.1336432,0.0990742692
10,14,7,17,18.5,1,71,4.1,27.8,10,0,0.15,0,0
10,14,7,17,19,2,74,4.8,26.9,10,0,0.04,0,0
10,14,7,17,19.5,1,74,4.8,26.9,10,0,0.04,0,0
10,14,7,17,20,2,74,3,26.5,10,0,0,0,0
10,14,7,17,20.5,1,74,3,26.5,10,0,0,0,0
10,14,7,17,21,2,76,3.4,25.9,10,0,0,0,0
10,14,7,17,21.5,1,76,3.4,25.9,10,0,0,0,0
10,14,7,17,22,2,78,2.8,25.5,10,0,0,0,0
10,14,7,17,22.5,1,78,2.8,25.5,10,0,0,0,0
10,14,7,17,23,2,79,3,25,10,0,0,0,0
10,14,7,17,23.5,1,79,3,25,10,0,0,0,0
10,14,7,17,24,2,81,2.2,24.9,10,0,0,0,0
10,14,7,18,0.5,1,81,2.2,24.9,10,0,0,0,0
10,14,7,18,1,2,83,2.7,24.6,10,0,0,0,0
10,14,7,18,1.5,1,83,2.7,24.6,10,0,0,0,0
10,14,7,18,2,2,83,2.1,24.9,10,0,0,0,0
10,14,7,18,2.5,1,83,2.1,24.9,10,0,0,0,0
10,14,7,18,3,2,82,2.4,24.7,10,0,0,0,0
10,14,7,18,3.5,1,82,2.4,24.7,10,0,0,0,0
10,14,7,18,4,2,86,1.5,24,10,0,0,0,0
10,14,7,18,4.5,1,86,1.5,24,10,0,0,0,0
10,14,7,18,5,2,91,2.5,23.3,10,0,0,0,0
10,14,7,18,5.5,1,91,2.5,23.3,10,0,0,0,0
10,14,7,18,6,2,93,3.1,22.8,10,0,0.01,0,0
10,14,7,18,6.5,1,93,3.1,22.8,10,0,0.01,0,0
10,14,7,18,7,2,87,2.5,23.6,10,0,0.12,0.9047766,0.6287600814
10,14,7,18,7.5,1,87,2.5,23.6,10,0,0.12,0.6806,0.68916975
10,14,7,18,8,2,81,1.5,24.4,10,0,0.46,1.1632864,1.0872173464
10,14,7,18,8.5,1,81,1.5,24.4,10,0,0.46,1.2998224,1.2511577488
10,14,7,18,9,2,80,2.4,25.4,10,0,0.52,1.00316,1.65670256
10,14,7,18,9.5,1,80,2.4,25.4,10,0,0.52,0.7307852,1.140576448
10,14,7,18,10,2,79,3.1,25.1,10,0,0.42,1.7191488,0.96767808
10,14,7,18,10.5,1,79,3.1,25.1,10,0,0.42,1.7402112,1.3021688064
10,14,7,18,11,2,78,2.5,25.3,10,0,0.47,1.784976,1.7755432
10,14,7,18,11.5,1,78,2.5,25.3,10,0,0.47,2.014388,1.699737696
10,14,7,18,12,2,78,3.2,25.6,10,0,0.51,2.3847972,1.48363932
10,14,7,18,12.5,1,78,3.2,25.6,10,0,0.51,3.8495904,2.143723092
10,14,7,18,13,2,71,3,26.5,10,0,1.09,5.3037288,1.05939104
10,14,7,18,13.5,1,71,3,26.5,10,0,1.09,2.1365152,3.8727816048
10,14,7,18,14,2,68,1.9,27.4,10,0,1.18,0.926176,0.77335696
10,14,7,18,14.5,1,68,1.9,27.4,10,0,1.18,0.617448,0.8715484336
10,14,7,18,15,2,69,1.6,27.4,10,0,0.43,0.5517084,1.49323044
10,14,7,18,15.5,1,69,1.6,27.4,10,0,0.43,0.4306464,0.8759158896
10,14,7,18,16,2,72,2.9,26.9,10,0,0.21,0.8839962,0.49443462
10,14,7,18,16.5,1,72,2.9,26.9,10,0,0.21,0.451251,0.301996482
10,14,7,18,17,2,73,2.4,26.9,10,0,0.17,0.20145,0.3125161
10,14,7,18,17.5,1,73,2.4,26.9,10,0,0.17,0.133266,0.0895778982
10,14,7,18,18,2,74,2.4,26.6,10,0,0.03,0.1177648,0.0594262352
10,14,7,18,18.5,1,74,2.4,26.6,10,0,0.03,0,0
10,14,7,18,19,2,77,3,25.3,10,0,0,0,0
10,14,7,18,19.5,1,77,3,25.3,10,0,0,0,0
10,14,7,18,20,2,80,2.8,24.6,10,0,0,0,0
10,14,7,18,20.5,1,80,2.8,24.6,10,0,0,0,0
10,14,7,18,21,2,89,3.3,23,10,2.5,0,0,0
10,14,7,18,21.5,1,89,3.3,23,10,2.5,0,0,0
10,14,7,18,22,2,86,2.5,23.2,10,0,0,0,0
10,14,7,18,22.5,1,86,2.5,23.2,10,0,0,0,0
10,14,7,18,23,2,86,2.7,23.1,10,0,0,0,0
10,14,7,18,23.5,1,86,2.7,23.1,10,0,0,0,0
10,14,7,18,24,2,86,2.9,23.1,10,0,0,0,0
10,14,7,19,0.5,1,86,2.9,23.1,10,0,0,0,0
10,14,7,19,1,2,86,2.9,22.8,10,0,0,0,0
10,14,7,19,1.5,1,86,2.9,22.8,10,0,0,0,0
10,14,7,19,2,2,86,1.6,22.8,10,0,0,0,0
10,14,7,19,2.5,1,86,1.6,22.8,10,0,0,0,0
10,14,7,19,3,2,86,2.1,22.8,10,0,0,0,0
10,14,7,19,3.5,1,86,2.1,22.8,10,0,0,0,0
10,14,7,19,4,2,86,1.1,22.5,10,0,0,0,0
10,14,7,19,4.5,1,86,1.1,22.5,10,0,0,0,0
10,14,7,19,5,2,87,1.5,22.5,10,0,0,0,0
10,14,7,19,5.5,1,87,1.5,22.5,10,0,0,0,0
10,14,7,19,6,2,86,0.8,22.7,10,0,0.08,0,0
10,14,7,19,6.5,1,86,0.8,22.7,10,0,0.08,0,0
10,14,7,19,7,2,82,0.7,23.4,10,0,0.27,0.8517494,1.9302861918
10,14,7,19,7.5,1,82,0.7,23.4,10,0,0.27,0.6806,0.91058885
10,14,7,19,8,2,83,1.3,23.8,10,0,0.33,0.795644,0.9261625392
10,14,7,19,8.5,1,83,1.3,23.8,10,0,0.33,2.9493728,1.03767212
10,14,7,19,9,2,80,1.4,24,10,0,0.62,1.689192,2.719094304
10,14,7,19,9.5,1,80,1.4,24,10,0,0.62,2.0131064,2.2125831828
10,14,7,19,10,2,78,1.9,25.1,10,0,0.78,2.364768,2.23264128
10,14,7,19,10.5,1,78,1.9,25.1,10,0,0.78,1.1601408,3.1488006144
10,14,7,19,11,2,78,1.9,24.9,10,0,0.7,2.155032,2.2667744
10,14,7,19,11.5,1,78,1.9,24.9,10,0,0.7,2.565084,2.78742751
10,14,7,19,12,2,75,2.2,25.9,10,0,1.25,2.1948576,4.03867868
10,14,7,19,12.5,1,75,2.2,25.9,10,0,1.25,2.5851264,2.596822692
10,14,7,19,13,2,74,2.6,25.8,10,0,0.79,1.0024928,1.58299032
10,14,7,19,13.5,1,74,2.6,25.8,10,0,0.79,0.5962368,0.4150615532
10,14,7,19,14,2,75,1.4,25.6,10,0,0.25,0.5093968,2.2228224
10,14,7,19,14.5,1,75,1.4,25.6,10,0,0.25,1.1937328,0.5614763388
10,14,7,19,15,2,78,2.2,25.6,10,0,0.38,0.2758542,1.4878038
10,14,7,19,15.5,1,78,2.2,25.6,10,0,0.38,0.2908752,0.2225799696
10,14,7,19,16,2,76,2.6,26,10,0,0.24,0.2018574,0.49814694
10,14,7,19,16.5,1,76,2.6,26,10,0,0.24,0.150417,0.193564395
10,14,7,19,17,2,89,1.2,24.3,10,5,0.16,0.132957,0.7684646
10,14,7,19,17.5,1,89,1.2,24.3,10,5,0.16,0.1500996,0.0791859558
10,14,7,19,18,2,87,0.7,25.3,10,0,0.12,0.2186588,0.0708120404
10,14,7,19,18.5,1,87,0.7,25.3,10,0,0.12,0,0
10,14,7,19,19,2,90,2.4,23.8,10,0,0.01,0,0
10,14,7,19,19.5,1,90,2.4,23.8,10,0,0.01,0,0
10,14,7,19,20,2,92,2.7,22.4,10,1.5,0,0,0
10,14,7,19,20.5,1,92,2.7,22.4,10,1.5,0,0,0
10,14,7,19,21,2,89,3,22.8,10,0,0,0,0
10,14,7,19,21.5,1,89,3,22.8,10,0,0,0,0
10,14,7,19,22,2,88,2.1,23.1,10,0,0,0,0
10,14,7,19,22.5,1,88,2.1,23.1,10,0,0,0,0
10,14,7,19,23,2,87,2,22.2,10,0,0,0,0
10,14,7,19,23.5,1,87,2,22.2,10,0,0,0,0
10,14,7,19,24,2,87,2.1,22.2,10,0,0,0,0
10,14,7,20,0.5,1,87,2.1,22.2,10,0,0,0,0
10,14,7,20,1,2,88,1.5,22.3,10,0,0,0,0
10,14,7,20,1.5,1,88,1.5,22.3,10,0,0,0,0
10,14,7,20,2,2,90,1.2,22,10,0,0,0,0
10,14,7,20,2.5,1,90,1.2,22,10,0,0,0,0
10,14,7,20,3,2,88,2.1,21.8,10,0,0,0,0
10,14,7,20,3.5,1,88,2.1,21.8,10,0,0,0,0
10,14,7,20,4,2,87,2.3,22.2,10,0,0,0,0
10,14,7,20,4.5,1,87,2.3,22.2,10,0,0,0,0
10,14,7,20,5,2,86,1.4,22,10,0,0,0,0
10,14,7,20,5.5,1,86,1.4,22,10,0,0,0,0
10,14,7,20,6,2,85,1.7,22.3,10,0,0.1,0,0
10,14,7,20,6.5,1,85,1.7,22.3,10,0,0.1,0,0
10,14,7,20,7,2,83,1.3,22.7,10,0,0.29,1.6802994,1.0149538648
10,14,7,20,7.5,1,83,1.3,22.7,10,0,0.29,2.1165,0.9588907
10,14,7,20,8,2,81,2.2,23.9,10,0,0.99,3.6544752,3.1335917656
10,14,7,20,8.5,1,81,2.2,23.9,10,0,0.99,5.6073056,4.9728348912
10,14,7,20,9,2,77,2.4,24.5,10,0,1.22,5.56592,6.093821624
10,14,7,20,9.5,1,77,2.4,24.5,10,0,1.22,5.4050528,6.02139428
10,14,7,20,10,2,69,1.2,26.2,10,0,2.05,5.1874752,5.71222848
10,14,7,20,10.5,1,69,1.2,26.2,10,0,2.05,3.272192,4.3472706816
10,14,7,20,11,2,67,2.4,27.3,10,0,2.14,3.323248,6.4701752
10,14,7,20,11.5,1,67,2.4,27.3,10,0,2.14,4.101236,3.316631874
10,14,7,20,12,2,63,3,27.8,10,0,1.75,5.3886568,6.88566224
10,14,7,20,12.5,1,63,3,27.8,10,0,1.75,5.5987656,5.4322637904
10,14,7,20,13,2,59,1.3,28.2,10,0,2.07,4.9650488,6.09759472
10,14,7,20,13.5,1,59,1.3,28.2,10,0,2.07,2.1551476,3.6653160416
10,14,7,20,14,2,63,3,29.2,10,0,1.93,2.6453902,3.96576986
10,14,7,20,14.5,1,63,3,29.2,10,0,1.93,0.9364628,2.817466678
10,14,7,20,15,2,65,1.8,28.3,10,0,1.36,1.3430934,3.00816744
10,14,7,20,15.5,1,65,1.8,28.3,10,0,1.36,1.0237296,1.4903689728
10,14,7,20,16,2,63,3.5,28.6,10,0,1.28,0.255222,0.98005248
10,14,7,20,16.5,1,63,3.5,28.6,10,0,1.28,0.150234,0.18653544
10,14,7,20,17,2,66,2.8,28,10,0,0.51,0.1499728,0.48976192
10,14,7,20,17.5,1,66,2.8,28,10,0,0.51,0.133266,0.0622604724
10,14,7,20,18,2,93,2.3,23.4,10,39,0.03,0.2011264,0.0457985984
10,14,7,20,18.5,1,93,2.3,23.4,10,39,0.03,0,0
10,14,7,20,19,2,91,1.6,22.4,10,3,0.01,0,0
10,14,7,20,19.5,1,91,1.6,22.4,10,3,0.01,0,0
10,14,7,20,20,2,94,2,22.3,10,11,0,0,0
10,14,7,20,20.5,1,94,2,22.3,10,11,0,0,0
10,14,7,20,21,2,93,2.1,23,10,0,0,0,0
10,14,7,20,21.5,1,93,2.1,23,10,0,0,0,0
10,14,7,20,22,2,94,1.7,22.7,10,0,0,0,0
10,14,7,20,22.5,1,94,1.7,22.7,10,0,0,0,0
10,14,7,20,23,2,94,2,22.8,10,0,0,0,0
10,14,7,20,23.5,1,94,2,22.8,10,0,0,0,0
10,14,7,20,24,2,93,1.7,23,10,0,0,0,0
10,14,7,21,0.5,1,93,1.7,23,10,0,0,0,0
10,14,7,21,1,2,91,0.5,23,10,0,0,0,0
10,14,7,21,1.5,1,91,0.5,23,10,0,0,0,0
10,14,7,21,2,2,89,1.3,23.2,10,0,0,0,0
10,14,7,21,2.5,1,89,1.3,23.2,10,0,0,0,0
10,14,7,21,3,2,89,2.9,23.2,10,0,0,0,0
10,14,7,21,3.5,1,89,2.9,23.2,10,0,0,0,0
10,14,7,21,4,2,89,1.9,22.8,10,0,0,0,0
10,14,7,21,4.5,1,89,1.9,22.8,10,0,0,0,0
10,14,7,21,5,2,88,1.3,22.9,10,0,0.01,0,0
10,14,7,21,5.5,1,88,1.3,22.9,10,0,0.01,0,0
10,14,7,21,6,2,87,0.8,23.2,10,0,0.17,0,0
10,14,7,21,6.5,1,87,0.8,23.2,10,0,0.17,0,0
10,14,7,21,7,2,85,1.5,23.9,10,0,0.41,2.2801696,1.989414834
10,14,7,21,7.5,1,85,1.5,23.9,10,0,0.41,1.3197,3.53894155
10,14,7,21,8,2,81,1.9,24,10,0,0.76,1.8052888,1.4840242144
10,14,7,21,8.5,1,81,1.9,24,10,0,0.76,2.4422672,3.0434554608
10,14,7,21,9,2,78,2,24.7,10,0,0.72,3.294248,2.729909016
10,14,7,21,9.5,1,78,2,24.7,10,0,0.72,3.3574754,3.5335946332
10,14,7,21,10,2,74,1.6,25.1,10,0,1.32,3.5375708,3.44357044
10,14,7,21,10.5,1,74,1.6,25.1,10,0,1.32,7.2955008,4.079679744
10,14,7,21,11,2,73,1.6,25.4,10,0,1.05,5.507304,2.4285832
10,14,7,21,11.5,1,73,1.6,25.4,10,0,1.05,3.999792,6.387435952
10,14,7,21,12,2,68,1.5,27.6,9,0,2.15,3.9859518,3.64105338
10,14,7,21,12.5,1,68,1.5,27.6,9,0,2.15,3.5124,2.9109787728
10,14,7,21,13,2,68,2.5,27.3,9,0,2.76,4.3825192,3.93275216
10,14,7,21,13.5,1,68,2.5,27.3,9,0,2.76,5.6704604,6.1275193828
10,14,7,21,14,2,64,3.5,27.8,9,0,2.05,4.5614168,1.54671392
10,14,7,21,14.5,1,64,3.5,27.8,9,0,2.05,3.9773942,5.090292766
10,14,7,21,15,2,65,4.3,27.5,7,0,2.04,3.8981364,4.02521022
10,14,7,21,15.5,1,65,4.3,27.5,7,0,2.04,2.8294224,3.584432424
10,14,7,21,16,2,78,5.8,26,7,0,1.55,2.1554658,2.22576786
10,14,7,21,16.5,1,78,5.8,26,7,0,1.55,1.086897,1.018235463
10,14,7,21,17,2,79,4,25.7,7,0,1.22,0.8942408,0.88987592
10,14,7,21,17.5,1,79,4,25.7,7,0,1.22,0.5534046,0.5625220986
10,14,7,21,18,2,77,4.6,25.8,6,0,0.55,0.1921948,0.313348646
10,14,7,21,18.5,1,77,4.6,25.8,6,0,0.55,0,0
10,14,7,21,19,2,80,3,25.5,6,0,0.08,0,0
10,14,7,21,19.5,1,80,3,25.5,6,0,0.08,0,0
10,14,7,21,20,2,81,2.5,25.2,6,0,0,0,0
10,14,7,21,20.5,1,81,2.5,25.2,6,0,0,0,0
10,14,7,21,21,2,82,2.9,25.2,10,0,0,0,0
10,14,7,21,21.5,1,82,2.9,25.2,10,0,0,0,0
10,14,7,21,22,2,81,2.6,25.5,10,0,0,0,0
10,14,7,21,22.5,1,81,2.6,25.5,10,0,0,0,0
10,14,7,21,23,2,82,2.9,25.2,10,0,0,0,0
10,14,7,21,23.5,1,82,2.9,25.2,10,0,0,0,0
10,14,7,21,24,2,84,2.8,24.9,10,0,0,0,0
10,14,7,22,0.5,1,84,2.8,24.9,10,0,0,0,0
10,14,7,22,1,2,84,3.6,25.1,10,0,0,0,0
10,14,7,22,1.5,1,84,3.6,25.1,10,0,0,0,0
10,14,7,22,2,2,83,2.3,25.2,10,0,0,0,0
10,14,7,22,2.5,1,83,2.3,25.2,10,0,0,0,0
10,14,7,22,3,2,84,2,25,10,0,0,0,0
10,14,7,22,3.5,1,84,2,25,10,0,0,0,0
10,14,7,22,4,2,83,1.5,25,10,0,0,0,0
10,14,7,22,4.5,1,83,1.5,25,10,0,0,0,0
10,14,7,22,5,2,85,1.3,24.8,10,0,0,0,0
10,14,7,22,5.5,1,85,1.3,24.8,10,0,0,0,0
10,14,7,22,6,2,84,0.4,25,10,0,0.1,0,0
10,14,7,22,6.5,1,84,0.4,25,10,0,0.1,0,0
10,14,7,22,7,2,81,2.1,25.4,10,0,0.38,1.806239,2.1921543906
10,14,7,22,7.5,1,81,2.1,25.4,10,0,0.38,2.36135,1.48375365
10,14,7,22,8,2,76,0.9,26.1,10,0,0.88,3.7971424,2.913675764
10,14,7,22,8.5,1,76,0.9,26.1,10,0,0.88,2.6462752,4.7701033984
10,14,7,22,9,2,74,1.9,27,10,0,1.38,3.054784,3.423616808
10,14,7,22,9.5,1,74,1.9,27,10,0,1.38,3.4953594,3.168195139
10,14,7,22,10,2,71,1.2,27.6,10,0,1.63,5.5682656,5.30348596
10,14,7,22,10.5,1,71,1.2,27.6,10,0,1.63,5.8453248,6.9156959872
10,14,7,22,11,2,66,2.5,29.3,10,0,3.19,4.324576,5.8069768
10,14,7,22,11.5,1,66,2.5,29.3,10,0,3.19,6.354742,4.009856694
10,14,7,22,12,2,66,4.3,30.2,5,0,3.34,6.8910842,2.98911964
10,14,7,22,12.5,1,66,4.3,30.2,5,0,3.34,6.1677744,7.2899862
10,14,7,22,13,2,64,4.1,30.3,5,0,3.12,5.9675416,2.86049128
10,14,7,22,13.5,1,64,4.1,30.3,5,0,3.12,5.9872112,5.444014632
10,14,7,22,14,2,62,4.6,31,5,0,2.8,5.5975762,2.55508804
10,14,7,22,14.5,1,62,4.6,31,5,0,2.8,4.3015544,4.7270995616
10,14,7,22,15,2,67,4.6,29.9,10,0,2.4,3.7353372,4.29654222
10,14,7,22,15.5,1,67,4.6,29.9,10,0,2.4,2.342112,3.1633282416
10,14,7,22,16,2,67,4.1,29.9,10,0,1.5,2.0324952,2.21741514
10,14,7,22,16.5,1,67,4.1,29.9,10,0,1.5,1.534533,0.916278699
10,14,7,22,17,2,66,2.7,30.3,10,0,0.83,1.108008,0.91461024
10,14,7,22,17.5,1,66,2.7,30.3,10,0,0.83,0.501501,0.4683121548
10,14,7,22,18,2,71,2.9,29.7,10,0,0.39,0.183594,0.2775531088
10,14,7,22,18.5,1,71,2.9,29.7,10,0,0.39,0,0
10,14,7,22,19,2,75,2.5,28.7,10,0,0.06,0,0
10,14,7,22,19.5,1,75,2.5,28.7,10,0,0.06,0,0
10,14,7,22,20,2,78,2.4,28.1,10,0,0,0,0
10,14,7,22,20.5,1,78,2.4,28.1,10,0,0,0,0
10,14,7,22,21,2,78,2.1,27.9,10,0,0,0,0
10,14,7,22,21.5,1,78,2.1,27.9,10,0,0,0,0
10,14,7,22,22,2,77,3.2,27.9,10,0,0,0,0
10,14,7,22,22.5,1,77,3.2,27.9,10,0,0,0,0
10,14,7,22,23,2,77,2.5,27.9,10,0,0,0,0
10,14,7,22,23.5,1,77,2.5,27.9,10,0,0,0,0
10,14,7,22,24,2,77,1.4,27.7,10,0,0,0,0
10,14,7,23,0.5,1,77,1.4,27.7,10,0,0,0,0
10,14,7,23,1,2,78,2.1,27.3,10,0,0,0,0
10,14,7,23,1.5,1,78,2.1,27.3,10,0,0,0,0
10,14,7,23,2,2,82,0.6,26.4,10,0,0,0,0
10,14,7,23,2.5,1,82,0.6,26.4,10,0,0,0,0
10,14,7,23,3,2,83,1.3,26.3,1,0,0,0,0
10,14,7,23,3.5,1,83,1.3,26.3,1,0,0,0,0
10,14,7,23,4,2,85,1.2,26,1,0,0,0,0
10,14,7,23,4.5,1,85,1.2,26,1,0,0,0,0
10,14,7,23,5,2,87,1.3,25.6,1,0,0,0,0
10,14,7,23,5.5,1,87,1.3,25.6,1,0,0,0,0
10,14,7,23,6,2,81,2.2,27,10,0,0.15,0,0
10,14,7,23,6.5,1,81,2.2,27,10,0,0.15,0,0
10,14,7,23,7,2,79,1.4,27.5,10,0,0.68,2.3941918,1.901397287
10,14,7,23,7.5,1,79,1.4,27.5,10,0,0.68,3.7387074,3.4800302538
10,14,7,23,8,2,73,1.7,28.8,10,0,1.43,4.6421712,4.6382039544
10,14,7,23,8.5,1,73,1.7,28.8,10,0,1.43,5.32741,5.2513514086
10,14,7,23,9,2,65,1.4,30.3,10,0,2.01,4.9434978,5.9339093106
10,14,7,23,9.5,1,65,1.4,30.3,10,0,2.01,4.8871728,5.9877157008
10,14,7,23,10,2,61,2.1,32.4,10,0,2.26,6.3747844,5.96816522
10,14,7,23,10.5,1,61,2.1,32.4,10,0,2.26,6.2893244,6.1817711158
10,14,7,23,11,2,59,4.1,32.1,10,0,2.79,6.552168,6.4839616
10,14,7,23,11.5,1,59,4.1,32.1,10,0,2.79,4.23891,6.728613862
10,14,7,23,12,2,58,3.4,32,10,0,2.89,6.5529888,6.31716936
10,14,7,23,12.5,1,58,3.4,32,10,0,2.89,4.3645828,5.4406589862
10,14,7,23,13,2,54,3.4,31.9,10,0,2.18,4.8024824,6.04950216
10,14,7,23,13.5,1,54,3.4,31.9,10,0,2.18,3.819642,2.971339882
10,14,7,23,14,2,57,2.8,32.1,10,0,1.98,4.0213368,4.78951524
10,14,7,23,14.5,1,57,2.8,32.1,10,0,1.98,4.4017248,3.4695088296
10,14,7,23,15,2,60,3.8,31.9,10,0,2.3,3.233373,2.52383982
10,14,7,23,15.5,1,60,3.8,31.9,10,0,2.3,2.6669856,1.8851130624
10,14,7,23,16,2,65,4.2,31.6,10,0,1.96,2.3225202,1.68887358
10,14,7,23,16.5,1,65,4.2,31.6,10,0,1.96,1.343727,0.898471497
10,14,7,23,17,2,62,3.2,30.7,10,0,1.17,1.001684,1.01600976
10,14,7,23,17.5,1,62,3.2,30.7,10,0,1.17,0.5954886,0.481844265
10,14,7,23,18,2,66,2.7,30.4,10,0,0.46,0.1663924,0.3296600632
10,14,7,23,18.5,1,66,2.7,30.4,10,0,0.46,0,0
10,14,7,23,19,2,72,2,29.7,10,0,0.07,0,0
10,14,7,23,19.5,1,72,2,29.7,10,0,0.07,0,0
10,14,7,23,20,2,75,2.4,29.3,10,0,0,0,0
10,14,7,23,20.5,1,75,2.4,29.3,10,0,0,0,0
10,14,7,23,21,2,75,2.3,29.1,10,0,0,0,0
10,14,7,23,21.5,1,75,2.3,29.1,10,0,0,0,0
10,14,7,23,22,2,75,2.4,29,10,0,0,0,0
10,14,7,23,22.5,1,75,2.4,29,10,0,0,0,0
10,14,7,23,23,2,75,1.9,29,10,0,0,0,0
10,14,7,23,23.5,1,75,1.9,29,10,0,0,0,0
10,14,7,23,24,2,72,2,29.1,10,0,0,0,0
10,14,7,24,0.5,1,72,2,29.1,10,0,0,0,0
10,14,7,24,1,2,74,1.7,28.8,10,0,0,0,0
10,14,7,24,1.5,1,74,1.7,28.8,10,0,0,0,0
10,14,7,24,2,2,75,1.1,28.4,10,0,0,0,0
10,14,7,24,2.5,1,75,1.1,28.4,10,0,0,0,0
10,14,7,24,3,2,78,1.5,27.9,1,0,0,0,0
10,14,7,24,3.5,1,78,1.5,27.9,1,0,0,0,0
10,14,7,24,4,2,76,1.6,28,1,0,0,0,0
10,14,7,24,4.5,1,76,1.6,28,1,0,0,0,0
10,14,7,24,5,2,80,1.9,27.5,1,0,0,0,0
10,14,7,24,5.5,1,80,1.9,27.5,1,0,0,0,0
10,14,7,24,6,2,79,1.2,27.9,10,0,0.13,0,0
10,14,7,24,6.5,1,79,1.2,27.9,10,0,0.13,0,0
10,14,7,24,7,2,77,2.1,28.3,10,0,0.22,1.301054,1.0738567532
10,14,7,24,7.5,1,77,2.1,28.3,10,0,0.22,2.1758384,1.9613315852
10,14,7,24,8,2,73,1,29.6,10,0,0.81,2.4637528,3.244416744
10,14,7,24,8.5,1,73,1,29.6,10,0,0.81,4.0993018,3.5541843854
10,14,7,24,9,2,71,1.4,30.5,10,0,1.14,3.558549,5.2450511658
10,14,7,24,9.5,1,71,1.4,30.5,10,0,1.14,6.0320928,4.3024196304
10,14,7,24,10,2,67,2,31.3,10,0,2.06,4.8054994,3.22017282
10,14,7,24,10.5,1,67,2,31.3,10,0,2.06,4.4433858,4.540571184
10,14,7,24,11,2,61,1.8,33,10,0,2.3,5.724984,4.2570952
10,14,7,24,11.5,1,61,1.8,33,10,0,2.3,3.014336,2.937542892
10,14,7,24,12,2,63,2.9,32.5,10,0,1.61,3.6144288,6.72269064
10,14,7,24,12.5,1,63,2.9,32.5,10,0,1.61,4.5022668,3.7758184792
10,14,7,24,13,2,59,2.7,33.8,10,0,2,4.3825192,4.77064648
10,14,7,24,13.5,1,59,2.7,33.8,10,0,2,3.0184488,4.575154766
10,14,7,24,14,2,57,2.7,33.8,10,0,1.37,1.9992116,4.27395924
